,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,0.0,3125.4883193969727,2.488446114169564,2.993890928424847,0.7164174462579617,1.9507068511407086,0.8036259288747344
1,1.0,2928.5129330158234,2.3316185772418976,1.2250859427983594,0.8763269639065815,1.3205824537072213,0.868506170382167
2,2.0,3776.632633447647,3.006873115802267,0.9481489063732943,0.9040584361730367,0.960127657386148,0.9037619426751592
3,3.0,4298.8238530159,3.42263045622285,0.814043488899234,0.91712488389066,1.0408871157723627,0.8968119692144367
4,4.0,4458.918593406677,3.5500944215021315,0.7324228314979441,0.9253873075902346,0.8373136467235104,0.9173218550955421
5,5.0,4602.537993431091,3.664441077572525,0.6649847844508803,0.9318251559182591,0.751650653542227,0.9251758227176219
6,6.0,4976.958859920502,3.96254686299403,0.609408215376412,0.9372263136942665,0.7454689387706624,0.9257812499999992
7,7.0,5243.419575691223,4.17469711440384,0.5668021911031501,0.941161591029724,0.8180651920046776,0.9213773885350329
8,8.0,5573.294640541077,4.43733649724608,0.5246907366309196,0.9457769373673032,0.7216515099439936,0.930185111464968
9,9.0,5910.47447180748,4.705791776916783,0.4915308595700249,0.9491254478503188,0.8018409569101159,0.9232185509554135
10,10.0,6252.566307783127,4.978157888362362,0.4610110060044914,0.951493249071126,0.7536223521159523,0.9274399548832256
11,11.0,6614.628834486008,5.266424231278669,0.4340733703652954,0.9544830646231418,0.7582491690020083,0.9293391719745221
12,12.0,7062.499780893326,5.623009379692139,0.40735571837396756,0.9571515061040342,0.7737561260249205,0.9277882829087046
13,13.0,7243.897574424744,5.767434374541994,0.3829541892987812,0.9594363720806797,0.7586121783846882,0.9298201963906592
14,14.0,7777.693589687347,6.192431201980372,0.3617822237217882,0.9614973128980894,0.7226343435134478,0.9324575371549875
15,15.0,8026.747535705566,6.390722560275132,0.34399602120848977,0.9630233213906586,0.7237404847019322,0.9341079485138
16,16.0,8263.101567268372,6.578902521710487,0.3257605027122672,0.9646115313163479,0.7118263004798513,0.935982285031849
17,0.0,1536.8942711353302,1.2236419356173012,0.3082395596311066,0.9665190419320581,0.7927562609481015,0.930840299893843
18,1.0,1440.2286322116852,1.146678847302297,0.2922931892714303,0.9681487194798313,0.7785525652550304,0.929397226645434
19,2.0,1442.1391007900238,1.1481999210111655,0.2743899770923386,0.9699608545647556,0.7341085431895628,0.9374419453290878
20,3.0,1495.9113771915436,1.1910122429868977,0.2595030709768936,0.9712878184713377,0.7572479110246726,0.9349455944798309
21,4.0,1448.9271035194397,1.1536043817829933,0.24705397554192762,0.9726935708598738,0.7675222375720834,0.9364135483014872
22,5.0,1427.2723648548126,1.1363633478143413,0.23666333095734096,0.9737509952229301,0.7687519913847753,0.9364135483014848
23,6.0,1460.448697090149,1.1627776250717745,0.22416189722538848,0.9753744526273878,0.7829992298191045,0.9359739915074302
24,7.0,1464.0826914310455,1.16567093266803,0.21837392128458258,0.9756211849787696,0.806939736121352,0.9352441613588104
25,8.0,1508.4121448993683,1.2009650835186054,0.20441555481546433,0.9771347531847139,0.8178250671951635,0.9366042993630576
26,9.0,1695.4352586269379,1.3498688364864155,0.196034048256838,0.9777464006104016,0.7998155581996225,0.9378566215498937
27,10.0,1614.0181260108948,1.2850462786710946,0.1879129292989138,0.9789157875530786,0.887868396403968,0.933262009023356
28,11.0,1665.991705417633,1.3264265170522556,0.18109599267174104,0.9792682623407649,0.8548542482149639,0.9355593152866236
29,12.0,1424.9875421524048,1.134544221458921,0.17579041959148398,0.9800748075902326,0.9319219736465413,0.9300607085987268
30,13.0,1420.6009995937347,1.1310517512688971,0.16735902363078514,0.9809311139861984,0.8816961257297332,0.9351197584925689
31,14.0,1417.6367664337158,1.1286916930204745,0.15924355214770147,0.9816920448513791,0.8520395678118061,0.9376824575371548
32,15.0,1417.3880016803741,1.1284936319111258,0.15676737496641222,0.9817977872876864,0.8837315827596245,0.9359491109341816
33,16.0,1417.7595846652985,1.1287894782367025,0.1515704203770751,0.9827598361199578,0.920172452143613,0.9333449442675158
34,17.0,1418.0331661701202,1.1290072979061467,0.14432911228708875,0.9833175756369416,0.8758622432412331,0.9382381236730366
35,18.0,1417.7491369247437,1.1287811599719297,0.1400826433006152,0.983968617303609,0.9418043006555574,0.9326482882165607
36,19.0,1476.2090401649475,1.1753256689211367,0.13573552082607132,0.9842962115180471,0.9507597947291507,0.936629179936307
37,20.0,1426.072446346283,1.1354079986833463,0.13146966498546825,0.984895418657113,0.9715548611845181,0.934804604564756
38,21.0,1418.250237941742,1.1291801257497946,0.12614848659296704,0.9853619294055197,0.9565294304399923,0.9351197584925696
39,22.0,1418.184829235077,1.129128048754042,0.12270779867365861,0.9858927149681525,0.9820145876295153,0.9360486332271766
40,23.0,1417.9523620605469,1.1289429634240022,0.11513240083126695,0.986684746549893,1.0170527078851963,0.9330132032908705
41,24.0,1418.2059080600739,1.1291448312580206,0.12230765074194902,0.9858823480626335,0.9698278420207322,0.9344728635881099
42,25.0,1422.4456124305725,1.1325203920625577,0.11240025124791417,0.9869687997611463,0.9892512944758318,0.9336020435244162
43,26.0,1416.0179998874664,1.1274028661524413,0.11026068649308127,0.9872549263535014,0.9880409452257453,0.9371516719745201
