,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,0.0,2115.2862985134125,1.6841451421285132,0.8816622183331924,0.9396459494426735,0.8829365910570712,0.936338906581741
1,1.0,1410.2030012607574,1.1227730901757622,0.14350146606600114,0.9843832935244148,0.8865687083156341,0.9395650875796169
2,2.0,1410.3723649978638,1.1229079339154966,0.10466621951259387,0.9882812499999998,0.9053441371389066,0.9413564888535021
3,3.0,1405.9124565124512,1.1193570513634166,0.09893270965760491,0.9886503118365184,0.9716039709628198,0.9403778529723991
4,4.0,1406.8285942077637,1.1200864603564997,0.09633786414726192,0.9890940153927836,0.940381366522259,0.9414560111464967
5,5.0,1460.2580826282501,1.1626258619651673,0.08635665656802997,0.9899917894108273,0.9787201984150774,0.9408920514862004
6,6.0,1405.4903235435486,1.1190209582353094,0.08657833293175242,0.9903318239118899,0.9490526432444335,0.9428576167728234
7,7.0,1407.105298280716,1.120306766147067,0.07824396696475566,0.9910948281581734,0.9897095473174742,0.9414311305732477
8,8.0,1406.1578040122986,1.1195523917295371,0.07806736970272889,0.9910347001061575,0.9878496757180543,0.9421692542462835
9,9.0,1406.6033024787903,1.1199070879608204,0.07279583391774992,0.9915240180467083,0.9534067589326933,0.9427415074309976
10,10.0,1406.189573764801,1.119577686118472,0.0722313255151722,0.9916753748673034,0.9998796171075695,0.9430566613588115
11,11.0,1409.3295061588287,1.1220776322920611,0.0695503738080003,0.9921626194267514,1.011309277206944,0.9423434182590235
12,12.0,1408.6632549762726,1.1215471775288794,0.06822920291963372,0.9922517748142257,1.0307842303470822,0.9414228370488319
13,13.0,1409.060468673706,1.121863430472696,0.06533968536432382,0.9927390193736728,1.0559871643544383,0.942998606687897
14,14.0,1409.2830379009247,1.122040635271437,0.06643022728229689,0.9924902136411887,1.058298791165517,0.9408257032908706
15,15.0,1409.5310463905334,1.1222380942599788,0.0609635274655595,0.9930209992038226,1.0322938952239076,0.9435791533970277
16,16.0,1409.4890234470367,1.1222046365024179,0.05901902410272912,0.9931702826433143,1.1146023685207507,0.9395899681528675
17,17.0,1444.9568057060242,1.1504433166449237,0.06069287768517662,0.9930811272558371,1.0819006429119096,0.9410413349256908
18,18.0,1432.9104628562927,1.1408522793441822,0.058310062578541176,0.9933050524150739,1.035355447643217,0.944425092887473
19,19.0,1409.29505443573,1.1220502025762182,0.05894997938103072,0.99345640923567,1.0682519988755985,0.9443587446921449
20,0.0,1398.2015099525452,1.113217762701071,0.0349611020884269,0.9961269240976648,0.9746520336017392,0.9472448911889603
21,1.0,1394.5768389701843,1.1103318781609748,0.024508664773029695,0.9974186405254777,0.9662403449961904,0.9479415472399141
22,2.0,1398.1984279155731,1.1132153088499785,0.020128903269862674,0.9979618663747339,0.9658320602978681,0.9484972133757958
23,3.0,1429.0416769981384,1.1377720358265433,0.016643480348821942,0.9983412951167724,0.9578262919524483,0.9487128450106149
24,4.0,1415.9476635456085,1.1273468658802615,0.01470894170450462,0.9985548533704879,0.9559847523226954,0.9492519240976636
25,5.0,1413.9985749721527,1.1257950437676376,0.012520209682221483,0.9988513468683637,0.9465317946805316,0.9495919585987247
26,6.0,1411.5021765232086,1.1238074653847203,0.011509048346886826,0.9990296576433114,0.9589848960660825,0.9498407643312106
27,7.0,1404.581034898758,1.1182970023079284,0.010569352526099059,0.9991146662685769,0.9571128016112337,0.9499734607218698
28,8.0,1403.2105906009674,1.117205884236439,0.009850597121770594,0.9992349223726115,0.9575117252363711,0.950305201698514
29,9.0,1405.6669113636017,1.119161553633441,0.009063576609875034,0.999301270567941,0.9654312016276322,0.9503134952229315
30,10.0,1408.576690196991,1.1214782565262666,0.008106514550508207,0.9994049396231419,0.9624115076319427,0.950238853503184
31,11.0,1425.2254362106323,1.1347336275562359,0.007943000988500893,0.9994132331475578,0.9732268299302382,0.9500149283439511
32,12.0,1413.0412771701813,1.125032863988998,0.007349440418658363,0.9994629942940553,0.9705287025600766,0.9504213110403389
33,13.0,1435.9434044361115,1.1432670417484965,0.00722195996285956,0.9994795813428875,0.9662436033794835,0.9505374203821664
34,14.0,1436.4131779670715,1.1436410652604072,0.006667793223450471,0.9995272691082795,0.9695960900206475,0.9507281714437369
35,15.0,1402.773374080658,1.1168577819113519,0.006399203290581514,0.9995853237791938,0.9708134054983403,0.9506701167728256
36,16.0,1402.6440818309784,1.1167548422221165,0.006017037805252869,0.9996309381634819,0.982343191346213,0.9505125398089154
37,17.0,1413.7037029266357,1.125560273030761,0.005680870491667253,0.9996205712579609,0.9748339471021655,0.9504959527600848
38,18.0,1403.9690330028534,1.1178097396519533,0.005572689478404251,0.9996454518312108,0.9814554270487398,0.9506618232484073
39,19.0,1402.9711663722992,1.1170152598505567,0.005450576484488074,0.9996578921178341,0.9858350970123888,0.9506535297239911
40,20.0,1403.5959417819977,1.1175126925015906,0.0051352761843046,0.9996578921178336,0.9819838324573579,0.9509189225053069
41,21.0,1404.0133554935455,1.1178450282591923,0.004922670841656008,0.9996744791666667,0.9892853968628462,0.9507198779193204
42,22.0,1404.0083892345428,1.1178410742313238,0.004719548239550631,0.9997097266454354,0.9936549119520813,0.9504959527600845
43,23.0,1405.506064414978,1.1190334907762565,0.0049291919830854345,0.9997076532643312,0.9961207003042007,0.9507945196390665
44,24.0,1405.2695739269257,1.118845202171119,0.00445374756292173,0.9997304604564748,0.9977887866330469,0.9510599124203818
45,25.0,1414.8919923305511,1.1265063633205026,0.004152655049826309,0.9997802216029728,0.9979907934654765,0.9506535297239919
46,26.0,1825.5163838863373,1.4534366113744723,0.0041558411154765515,0.9997346072186837,1.0002048852242482,0.9506286491507437
47,0.0,1712.0273661613464,1.3630791131857853,0.003915691478355865,0.9997677813163487,1.0050023814817524,0.9504876592356677
48,1.0,1672.2275578975677,1.3313913677528406,0.0040790982556286135,0.9997429007431002,1.0047723591019204,0.9508940419320584
49,2.0,1530.631281375885,1.2186554788024562,0.004089860192197523,0.9997511942675156,1.0044037946944784,0.9504793657112525
50,3.0,1454.7208139896393,1.1582172085904772,0.004008138160796682,0.9997719280785566,0.9955665022846619,0.9507613455414026
51,4.0,1397.275740146637,1.112480684830125,0.0042017074479798605,0.9997180201698513,1.0075605219040231,0.9512340764331225
52,5.0,1394.7482664585114,1.1104683650147384,0.004207005180050708,0.9997491208864114,1.0008362939367723,0.9510682059447981
53,6.0,1393.9387938976288,1.1098238804917426,0.004061835034969885,0.9997346072186836,0.99568852813689,0.9510350318471334
54,7.0,1393.5172271728516,1.1094882381949456,0.003876765046541573,0.9997947352707006,1.001845793062999,0.9507945196390659
55,8.0,1394.551514863968,1.1103117156560254,0.003820661062398439,0.9997677813163485,1.0147282664966621,0.9505291268577498
56,9.0,1395.153722524643,1.1107911803540151,0.003969061059378989,0.9997491208864119,1.0074684415487156,0.9510682059447981
57,10.0,1452.6543533802032,1.1565719374046204,0.0040385358845281185,0.9997615611730358,0.9997919101600244,0.9510516188959655
58,11.0,1395.7853775024414,1.1112940903681858,0.003982954840976626,0.999722166932059,1.0029035382043974,0.951391653397028
59,12.0,1395.4546310901642,1.1110307572373919,0.0037178410970528796,0.9997740014596599,1.0049280422876121,0.9507779325902317
60,13.0,1394.9753823280334,1.110649189751619,0.003767440362483453,0.9998009554140127,0.99668001267276,0.9509769771762204
61,14.0,1395.3271584510803,1.1109292662827073,0.0042781773887895,0.9997159467887465,1.0086803130425845,0.951234076433121
62,15.0,1394.9774577617645,1.11065084216701,0.003926975029716446,0.9997657079352439,1.0050508752702527,0.9513253052016988
63,16.0,1395.633136510849,1.1111728793876186,0.0039849160609849886,0.9997760748407641,1.0133483118146278,0.9508028131634808
64,17.0,1395.5236916542053,1.1110857417629023,0.003883564866972482,0.9997781482218678,1.0089039269739846,0.9512589570063702
65,18.0,1395.1916930675507,1.1108214116779862,0.003616562510609247,0.9997926618895961,1.0060525937539757,0.9507364649681529
66,19.0,1394.7504556179047,1.1104701079760388,0.0038844546930461078,0.9997885151273878,1.011355934664607,0.9510350318471329
67,20.0,1395.3002762794495,1.1109078632798164,0.0035730458374852968,0.9998071755573247,1.0040709394487037,0.9514911756900221
68,21.0,1395.6395075321198,1.1111779518567833,0.0037328446184575655,0.9997822949840757,1.0014472681269715,0.9510267383227173
69,22.0,1395.3856143951416,1.110975807639444,0.003742650413743345,0.9997657079352448,1.0121740070023355,0.9507530520169855
70,23.0,1412.441219329834,1.1245551109313965,0.003865220380804626,0.9997470475053081,1.0073261000927847,0.951142847664545
