,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,0.0,5953.840158700943,4.740318597691833,5.183237691403954,0.5308291036358805,2.3818155451185383,0.7587579617834393
1,0.0,5684.108887672424,4.525564401013077,1.7358112612347694,0.8212952826433124,1.373305268538226,0.8595657510615711
2,1.0,5786.887307167053,4.607394352840011,1.0872668681345927,0.8871251326963902,1.1460924831213086,0.884089702760085
3,2.0,6049.481490850449,4.816466155135707,0.8098225019824733,0.9147529359076424,1.036777771131438,0.8959660297239909
4,3.0,5899.457285404205,4.6970201316912465,0.6334987462610956,0.9321092091295118,1.0116610048801467,0.900510881104035
5,4.0,6002.981541633606,4.779443902574527,0.4947797013861928,0.9459386610934176,1.0610783087433713,0.9020451831210194
6,5.0,5622.710458755493,4.476680301556922,0.3946914991874034,0.9559676054936308,1.1171408430524883,0.9011743630573265
7,6.0,5664.049383401871,4.509593458122509,0.31773520382061887,0.9639356090764333,1.2265637419334832,0.8979813561571116
8,7.0,5674.484249591827,4.517901472604958,0.270561119440682,0.9692082172239903,1.3766061311741924,0.8986282510615708
9,8.0,5649.098318576813,4.497689744089819,0.23256534371216586,0.9731559348460727,1.4544753197841584,0.8965714570063692
10,9.0,5683.196208953857,4.524837745982371,0.20833926616165382,0.9758990180467092,1.5088154224050083,0.8989848726114652
